id,New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Assignment,BW-Avg-blank-lines,BW-Avg-commas,BW-Avg-comments,BW-Avg-comparisons,BW-Avg-Identifiers-Length,BW-Avg-conditionals,BW-Avg-indentation-length,BW-Avg-keywords,BW-Avg-line-length,BW-Avg-loops,BW-Avg-number-of-identifiers,BW-Avg-numbers,BW-Avg-operators,BW-Avg-parenthesis,BW-Avg-periods,BW-Avg-spaces,BW-Max-Identifiers-Length,BW-Max-indentation,BW-Max-keywords,BW-Max-line-length,BW-Max-number-of-identifiers,BW-Max-numbers,BW-Max-char,BW-Max-words,Posnett-entropy,Posnett-volume,Posnett-lines,Dorn-DFT-Assignments,Dorn-DFT-Commas,Dorn-DFT-Comments,Dorn-DFT-Comparisons,Dorn-DFT-Conditionals,Dorn-DFT-Indentations,Dorn-DFT-Keywords,Dorn-DFT-LineLengths,Dorn-DFT-Loops,Dorn-DFT-Identifiers,Dorn-DFT-Numbers,Dorn-DFT-Operators,Dorn-DFT-Parenthesis,Dorn-DFT-Periods,Dorn-DFT-Spaces,Dorn-Visual-X-Comments,Dorn-Visual-Y-Comments,Dorn-Visual-X-Identifiers,Dorn-Visual-Y-Identifiers,Dorn-Visual-X-Keywords,Dorn-Visual-Y-Keywords,Dorn-Visual-X-Numbers,Dorn-Visual-Y-Numbers,Dorn-Visual-X-Strings,Dorn-Visual-Y-Strings,Dorn-Visual-X-Literals,Dorn-Visual-Y-Literals,Dorn-Visual-X-Operators,Dorn-Visual-Y-Operators,Dorn-Areas-Comments,Dorn-Areas-Identifiers,Dorn-Areas-Keywords,Dorn-Areas-Numbers,Dorn-Areas-Strings,Dorn-Areas-Literals,Dorn-Areas-Operators,Dorn-Areas-Identifiers/Comments,Dorn-Areas-Keywords/Comments,Dorn-Areas-Numbers/Comments,Dorn-Areas-Strings/Comments,Dorn-Areas-Literals/Comments,Dorn-Areas-Operators/Comments,Dorn-Areas-Keywords/Identifiers,Dorn-Areas-Numbers/Identifiers,Dorn-Areas-Strings/Identifiers,Dorn-Areas-Literals/Identifiers,Dorn-Areas-Operators/Identifiers,Dorn-Areas-Numbers/Keywords,Dorn-Areas-Strings/Keywords,Dorn-Areas-Literals/Keywords,Dorn-Areas-Operators/Keywords,Dorn-Areas-Strings/Numbers,Dorn-Areas-Literals/Numbers,Dorn-Areas-Operators/Numbers,Dorn-Areas-Literals/Strings,Dorn-Areas-Operators/Strings,Dorn-Areas-Operators/Literals,Dorn-align-blocks,Dorn-align-extent,Readable
Scalabrino47,0.824324,0,4.333333,8,0,0.148649,2,2.04878,9,32.56,9.824324,37,16,0.882353,0.678647,0.52915,0.894427,0.047619,0,0.285714,0.045455,0.047619,9.095238,0.142857,16.190476,0.380952,42.761905,0,2.142857,0,0,1.095238,0.52381,17.809524,22,32,2,77,6,0,378,9,3.942759,658.978897,23,21,20,23,21,21,21,20,1,1,21,1,1,21,21,21,77,21.884615,77,21.551282,76.956522,21.769231,0,0,76.913043,21.615385,0,0,76.826087,21.641026,0.046002,0.396495,0.041621,0,0.028478,0,0.084337,8.619048,0.904762,0,0.619048,0,1.833333,0.104972,0,0.071823,0,0.212707,0,0.684211,0,2.026316,0,0,0,0,2.961538,0,13,13,3.67
Scalabrino48,0.901235,0,5.025641,9,0,0.098765,2,2.557895,14,100,11.481481,37,18,0.818182,0.515291,0.136083,0.971825,0.470588,0,0.029412,0.081081,0.117647,6.084746,0.117647,16.352941,0.411765,34.588235,0.029412,1.794118,0,0.117647,0.764706,0.147059,18.411765,14,28,2,62,5,0,643,11,3.426796,922.061749,36,34,34,36,34,34,34,34,36,34,31,1,34,33,33,34,62,34.587302,61.944444,34.793651,61.861111,34.793651,0,0,62,34.793651,0,0,61.888889,34.730159,0.049085,0.294509,0.043261,0,0.012479,0,0.079867,6,0.881356,0,0.254237,0,1.627119,0.146893,0,0.042373,0,0.271186,0,0.288462,0,1.846154,0,0,0,0,6.4,0,17,19,4.11
Scalabrino49,0.827957,0,4.8875,10,0,0.010753,1,1.280374,5,0,6.731183,45,19,1,0.366892,0.107211,0.774597,0.12,0,0.28,0.038462,0.08,8.315789,0.12,11.68,0.56,39.52,0,2.28,0.04,0.12,0.84,0.6,13.32,23,28,2,79,6,1,333,8,4.40841,855.265225,25,25,25,1,25,23,24,25,25,1,25,25,25,24,25,1,0,0,79,23.875,78.8,23.9125,0,0,79,23.5625,0,0,78.96,23.85,0,0.432712,0.065217,0,0.068323,0,0.085921,0,0,0,0,0,0,0.150718,0,0.157895,0,0.198565,0,1.047619,0,1.31746,0,0,0,0,1.257576,0,18,18,2.78
Scalabrino50,0.8,0,4.83908,10,0,0.063158,1,2.439252,11,34.59,7.736842,37,21,1,0.544161,0.141421,1,0.333333,0,0,0.032258,0.133333,7.981818,0.133333,18.8,0.4,41.333333,0.066667,1.833333,0.133333,0.133333,0.933333,0.166667,20.733333,33,36,2,77,6,1,623,10,3.577451,932.688738,31,30,1,31,30,27,30,30,1,30,30,29,30,30,30,30,77,30,77,29.807692,77,29.692308,76.870968,29.846154,0,0,0,0,76.967742,29.666667,0.02809,0.352327,0.033708,0.00321,0,0,0.082665,12.542857,1.2,0.114286,0,0,2.942857,0.095672,0.009112,0,0,0.234624,0.095238,0,0,2.452381,0,0,25.75,0,0,0,23,24,3.11
Scalabrino51,0.871287,0,4.55102,10,0,0.762376,4,3.654545,13,56.26,13.267327,51,13,0.625,0.704214,0.544331,0.942809,0.190476,0,0.095238,0.222222,0.190476,8.2,0.095238,18.857143,0.428571,52.380952,0.047619,3.238095,0.047619,0.142857,1.380952,0.952381,20.571429,18,48,3,104,6,1,527,14,4.120567,988.157123,31,21,21,31,21,21,21,21,31,21,21,21,21,21,21,21,80.967742,29.926829,80.967742,29.682927,80.967742,29.54878,81,30,81,29.634146,0,0,80.774194,29.707317,0.258242,0.337912,0.023352,0.000687,0.001374,0,0.081044,1.308511,0.090426,0.00266,0.005319,0,0.31383,0.069106,0.002033,0.004065,0,0.239837,0.029412,0.058824,0,3.470588,2,0,118,0,59,0,26,29,3.44
Scalabrino52,0.9,0,4.40625,10,0,0.157143,1,2.113924,6,100,7.414286,37,6,1,0.790985,0.707107,0.942809,0,0,0.5,0.090909,1.4,11.735294,0,12.4,0.9,65.4,0.3,3.4,0,0,1.5,0.1,15.5,23,36,4,193,13,0,174,7,4.383744,515.735883,12,1,10,12,10,1,10,10,11,10,10,1,1,10,10,10,193,10.963918,193,10.695876,192.916667,10.623711,0,0,0,0,0,0,192.583333,10.762887,0.166879,0.50828,0.053503,0,0,0,0.073885,3.045802,0.320611,0,0,0,0.442748,0.105263,0,0,0,0.145363,0,0,0,1.380952,0,0,0,0,0,0,23,23,4
Scalabrino53,0.888889,0,4.76,8,0,0.666667,2,1.878788,6,100,5.703704,16,6,0.857143,0.632456,1,0.632456,0,0,0,0.285714,0,12.923077,0,8,0.6,31.4,0,1.5,0,0,0.8,0.2,9.1,45,16,3,82,3,0,122,5,4.177457,180.942478,13,1,1,13,1,1,10,10,12,1,10,1,1,10,10,10,97,11.979592,96.923077,11.704082,97,11.816327,0,0,0,0,0,0,97,11.765306,0.318083,0.366013,0.069717,0,0,0,0.04793,1.150685,0.219178,0,0,0,0.150685,0.190476,0,0,0,0.130952,0,0,0,0.6875,0,0,0,0,0,0,9,11,4.22
Scalabrino54,0.935185,0,4.897196,12,0,0.037037,1,5.446154,15,100,11.388889,52,20,0.952381,0.550069,0.301511,0.816497,0.36,0,0.04,0.038462,0.08,7.493506,0.16,11.36,0.88,46.84,0.04,3.24,0.04,0.08,1.36,0.52,14.48,22,24,3,91,9,1,372,14,4.012786,1202.554172,26,25,25,26,25,24,1,21,1,25,25,25,25,19,25,1,91,25,90.961538,24.619565,90.961538,24.717391,91,25,0,0,0,0,91,24.73913,0.03542,0.475288,0.095552,0.000824,0,0,0.094728,13.418605,2.697674,0.023256,0,0,2.674419,0.20104,0.001733,0,0,0.199307,0.008621,0,0,0.991379,0,0,115,0,0,0,58,69,4.11
Scalabrino55,0.969697,0,4.75,13,0,0.030303,1,0.405405,4,31.545,6.424242,37,9,1,0,1,0,0,0.071429,0.076923,0.076923,0,14.8,0,0,0.333333,22.333333,0,1.25,0,0,0.307692,0.083333,0.666667,27,0,2,101,6,0,32,5,4.717004,169.643613,14,1,13,14,1,1,13,13,11,1,12,1,1,13,13,13,101,13,101,12.921569,100.928571,12.872549,0,0,0,0,0,0,100.857143,12.745098,0.184492,0.593583,0.053476,0,0,0,0.048128,3.217391,0.289855,0,0,0,0.26087,0.09009,0,0,0,0.081081,0,0,0,0.9,0,0,0,0,0,0,8,8,4.22
Scalabrino56,0.717241,0,3.491071,10,0,0.993103,5,6.883117,22,63.365,6.924138,37,13,0.416667,0.794376,0.691564,1,0.448276,0.057143,0.482759,0.035714,0.068966,6.980198,0,0,0.333333,38.333333,0.074074,3.62963,0.62963,0.206897,1.448276,0.592593,4.333333,27,0,2,92,8,2,173,26,4.836946,1411.202392,35,28,29,34,28,1,1,29,27,28,28,27,28,28,29,28,118.971429,33.55,119,33.125,119,33.75,118.828571,33.775,0,0,0,0,119,33.25,0.226283,0.504568,0.021785,0.004919,0,0,0.113844,2.229814,0.096273,0.021739,0,0,0.503106,0.043175,0.009749,0,0,0.225627,0.225806,0,0,5.225806,0,0,23.142857,0,0,0,122,152,3.33
Scalabrino57,0.89313,0,4.632479,10,0,1.045802,6,3.758865,12,93.815,8.778626,45,12,0.6875,0,1,0,0.25,0.076923,0.55,0.217391,0,13.230769,0,0,0.555556,59.277778,0,3.555556,0.055556,0,1.4,1.333333,2.722222,52,0,2,101,6,2,184,13,4.940136,984.556698,26,20,20,26,1,1,13,18,21,1,18,20,1,18,20,1,103,24.951923,102.961538,24.75,103,24.692308,0,0,103,24.278846,0,0,102.923077,24.653846,0.252038,0.584239,0.028533,0,0.002717,0,0.075408,2.318059,0.113208,0,0.010782,0,0.299191,0.048837,0,0.004651,0,0.12907,0,0.095238,0,2.642857,0,0,0,0,27.75,0,84,115,3.56
Scalabrino58,0.61244,0,4.878788,10,0,0.105263,1,7.382609,38,0,5.732057,37,25,0.758621,0.578988,0.377964,0.968904,0.282051,0.179487,0.333333,0.030303,0.179487,6.114094,0.03125,0,0.65625,60,0.03125,4.28125,0.75,0.282051,1.179487,1.40625,7.15625,24,0,3,110,9,5,406,30,4.658078,2414.348027,39,39,39,39,39,39,1,39,36,39,39,39,37,35,39,39,0,0,112.948718,37.789474,112.948718,37.807018,113,37.885965,112.974359,37.894737,0,0,112.974359,37.710526,0,0.41563,0.040319,0.007466,0.310105,0,0.111,0,0,0,0,0,0,0.097006,0.017964,0.746108,0,0.267066,0.185185,7.691358,0,2.753086,41.533333,0,14.866667,0,0.357945,0,179,262,3.56
Scalabrino59,0.914634,0,2.88,8,0,0,0,5.10582,17,0,8.323171,21,2,0.166667,0,1,0,0,0,3,0.071429,0,9.653061,0,0,1.923077,107.461538,0,7.538462,0,0,3.538462,0.846154,11.538462,49,0,3,122,9,0,161,39,4.654555,1383.869145,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,121.923077,9.243902,122,4.910569,0,0,0,0,0,0,121.615385,9.520325,0,0.666197,0.088732,0,0,0,0.123239,0,0,0,0,0,0,0.133192,0,0,0,0.184989,0,0,0,1.388889,0,0,0,0,0,0,124,907,3.78
Scalabrino60,0.891892,0,4,10,0,0,0,4.461538,12,0,5.351351,15,8,1,0,1,0,0.5,0.25,0,0.1,0.5,4.702703,0.555556,6.666667,1.666667,45.444444,0,4.111111,0,0,0.916667,0.777778,11.777778,7,8,3,101,10,0,106,8,4.141027,495.514062,12,12,1,12,12,11,9,11,11,1,12,1,1,11,12,11,0,0,101,10.852941,100.916667,10.686275,0,0,0,0,0,0,100.833333,10.843137,0,0.425428,0.178484,0,0,0,0.136919,0,0,0,0,0,0,0.41954,0,0,0,0.321839,0,0,0,0.767123,0,0,0,0,0,0,9,12,3.89
Scalabrino61,0.798165,0,3.815534,12,0,0,0,5.201613,14,0,10.009174,45,16,0.625,0.653284,0.362738,1,0.2,0.125,0.1,0.027778,0.125,5.164835,0.2,14.628571,0.428571,35.714286,0,2.714286,0,0,1.075,0.771429,16.457143,21,24,2,79,9,0,576,12,3.658747,1313.842104,40,40,39,40,40,40,40,40,38,1,38,1,1,38,38,38,0,0,79,38.5375,78.925,38.7875,0,0,79,38.375,0,0,78.925,38.625,0,0.3264,0.04,0,0.0672,0,0.1136,0,0,0,0,0,0,0.122549,0,0.205882,0,0.348039,0,1.68,0,2.84,0,0,0,0,1.690476,0,24,27,3.89
Scalabrino62,0.913043,0,3.68254,7,0,0.637681,2,3.089744,8,66.41,12.347826,45,8,0.875,0.475573,0.121268,0.879049,0.307692,0,0.230769,0.315789,0.153846,7.65,0,0,0.692308,34.769231,0.153846,3.076923,0,0,1.461538,0.846154,2.615385,18,0,3,130,12,0,88,8,4.886586,610.371688,21,13,13,21,13,1,13,13,21,13,13,1,1,13,13,13,132.952381,19.947761,133,19.88806,133,19.858209,0,0,0,0,0,0,132.666667,19.910448,0.420739,0.36472,0.042908,0,0,0,0.089392,0.866856,0.101983,0,0,0,0.212465,0.117647,0,0,0,0.245098,0,0,0,2.083333,0,0,0,0,0,0,138,148,3.33
Scalabrino63,0.945946,0,4.428571,9,0,0,0,3.905882,18,0,7.918919,37,12,0.846154,0,1,0,0.571429,0,0.5,0.066667,0,10.230769,0,0,0.785714,40.142857,0,3.571429,0,0,1.642857,1.928571,0.357143,19,0,2,64,5,0,54,10,4.764358,625,14,14,14,1,1,1,1,12,14,1,14,1,1,1,14,14,0,0,68,12.202899,68,12.666667,0,0,68,12.884058,68,12.623188,67.571429,12.637681,0,0.43514,0.077176,0,0.275862,0.004926,0.121511,0,0,0,0,0,0,0.177358,0,0.633962,0.011321,0.279245,0,3.574468,0.06383,1.574468,0,0,0,0.017857,0.440476,24.666667,69,202,4
Scalabrino64,0.914286,0,3.96875,9,0,0.042857,1,2.8375,14,100,8.814286,37,12,1,0.650444,1,0.650444,0.571429,0,0.357143,0.066667,0.071429,8.921053,0.071429,0,0.714286,35.357143,0,3.142857,0,0,1.642857,1.5,0.857143,26,0,1,75,5,0,49,10,4.942152,620.670467,15,14,14,15,14,14,14,10,15,1,14,1,1,14,14,14,78,14,77.866667,13.78481,77.933333,13.708861,0,0,78,13.949367,78,14,77.866667,13.886076,0.105,0.396667,0.068333,0,0.211667,0.005,0.123333,3.777778,0.650794,0,2.015873,0.047619,1.174603,0.172269,0,0.533613,0.012605,0.310924,0,3.097561,0.073171,1.804878,0,0,0,0.023622,0.582677,24.666667,29,49,3.89
Scalabrino65,0.875,0,4.857143,11,0,0.083333,1,1,4,100,7.208333,37,4,1,0.866025,1,0.866025,0.125,0.2,0.125,0.142857,0.125,10.571429,0.166667,0,0.5,32.166667,0,2.333333,0,0,0.875,0.333333,1.666667,31,0,1,85,7,0,28,2,4.808392,162.515745,10,8,8,10,8,8,8,8,10,1,8,1,1,8,8,8,85,8.848837,84.2,8.895349,84.8,8.732558,0,0,0,0,0,0,84.9,8.825581,0.245487,0.534296,0.050542,0,0,0,0.075812,2.176471,0.205882,0,0,0,0.308824,0.094595,0,0,0,0.141892,0,0,0,1.5,0,0,0,0,0,0,4,4,4.56
Scalabrino66,0.963964,0,4.242991,9,0,1.576577,6,3.12605,8,100,10.288288,45,16,0.9375,0.668025,0.492366,0.797724,0.142857,0.135135,0.071429,0.178571,0.107143,12.62069,0.043478,0,0.347826,39.347826,0.043478,2.521739,0,0,0.928571,0.826087,1.782609,21,0,3,138,9,0,194,12,4.715864,889.268596,37,28,27,37,28,28,28,27,37,28,28,1,1,28,28,28,140,35.907801,140,35.886525,140,35.851064,0,0,140,35.489362,0,0,139.918919,35.808511,0.348055,0.476599,0.023731,0,0.00791,0,0.061305,1.369318,0.068182,0,0.022727,0,0.176136,0.049793,0,0.016598,0,0.128631,0,0.333333,0,2.583333,0,0,0,0,7.75,0,61,69,3.44
Scalabrino67,0.888889,0,5.875,9,0,1.296296,3,2.83871,9,95.845,10.962963,37,7,0.857143,0,1,0,0,0,0,0.411765,0,12.5,0,0,0.4,25.5,0,1.5,0,0,0.8,0.5,0.7,32,0,2,96,4,0,53,5,4.472459,194.486764,16,1,1,16,1,1,10,10,14,1,10,1,1,10,10,10,98,14.969697,97.9375,14.939394,98,14.424242,0,0,0,0,0,0,97.8125,14.909091,0.390295,0.421941,0.044304,0,0,0,0.054852,1.081081,0.113514,0,0,0,0.140541,0.105,0,0,0,0.13,0,0,0,1.238095,0,0,0,0,0,0,24,83,4.67
Scalabrino68,0.553425,0,3.650206,10,0,0.778082,3,11.327177,33,100,6.10411,45,29,0.6,0.46291,1,0.46291,0.341463,0.095238,0.073171,0.026316,0.121951,4.923077,0.027027,0,0.378378,58.459459,0,7.945946,0.324324,0.02439,2.073171,2.243243,6,27,0,6,228,19,2,237,28,4.961459,2665.407601,42,41,41,41,41,41,1,41,42,1,41,41,41,41,41,41,270,40.926199,270,40.819188,269.928571,40.856089,269.238095,40.468635,270,40.900369,0,0,269.97619,40.826568,0.051336,0.338142,0.033517,0.000849,0.384387,0,0.118371,6.586777,0.652893,0.016529,7.487603,0,2.305785,0.099122,0.002509,1.136763,0,0.350063,0.025316,11.468354,0,3.531646,453,0,139.5,0,0.307947,0,226,396,2.89
Scalabrino69,0.692308,0,3.368421,14,0,0.013986,1,2.371795,12,0,8.090909,45,24,0.958333,0.385584,0.149071,0.57735,0.241379,0,0.172414,0.033333,0,6.196262,0.068966,0,0.448276,33.137931,0,3.724138,0.137931,0.275862,1.241379,0.827586,3.137931,26,0,3,204,29,2,91,10,5.083018,1363.591676,29,29,29,1,1,29,29,29,27,1,29,29,29,28,29,28,0,0,203.965517,27.785366,204,27.829268,0,0,204,27.912195,0,0,203.793103,27.64878,0,0.515385,0.052885,0,0.167308,0,0.125962,0,0,0,0,0,0,0.102612,0,0.324627,0,0.244403,0,3.163636,0,2.381818,0,0,0,0,0.752874,0,32,38,3
Scalabrino70,0.92,0,3.98,10,0,0,0,1.265625,6,0,6.94,21,7,0.857143,0,1,0,0.454545,0.272727,0,0.111111,0.454545,6.121212,0.5,0,1.75,45.5,0,4.125,0,0,0.909091,0.75,5.25,11,0,3,107,10,0,42,7,4.660026,446.934252,11,11,1,11,11,10,8,10,11,1,11,1,1,10,11,11,0,0,109,9.854545,109,9.727273,0,0,0,0,0,0,108.909091,9.854545,0,0.535809,0.185676,0,0,0,0.132626,0,0,0,0,0,0,0.346535,0,0,0,0.247525,0,0,0,0.714286,0,0,0,0,0,0,10,10,3.22
Scalabrino71,0.715084,0,4.662252,9,0,0.351955,2,7.316327,26,0,5.893855,45,23,0.793103,0.54407,0.306186,1,0.205128,0.121951,0.307692,0.028571,0,5.963768,0.029412,1.882353,0.5,37.647059,0.029412,4.147059,0.058824,0,1.384615,1.088235,4.911765,18,36,3,219,29,2,190,9,4.904112,1500,41,33,39,41,1,39,39,38,41,39,39,39,1,39,37,39,208,40,207.902439,39.77512,207.97561,39.856459,0,0,208,39.866029,0,0,207.902439,39.712919,0.091401,0.404875,0.046716,0,0.229519,0,0.100203,4.42963,0.511111,0,2.511111,0,1.096296,0.115385,0,0.56689,0,0.247492,0,4.913043,0,2.144928,0,0,0,0,0.436578,0,55,61,3.56
Scalabrino72,0.745946,0,3.444444,8,0,0.589189,2,5.953125,15,83.665,8.664865,45,23,0.709677,0,1,0,0.333333,0.105263,0.305556,0.030303,0,5.730159,0,5.75,0.21875,37.8125,0,3.9375,0.25,0.027778,1.138889,1.03125,7.90625,18,16,3,178,31,3,289,26,4.732027,1427.212101,38,36,36,38,1,1,1,36,37,1,36,36,36,32,36,34,172,36.768786,172,36.514451,172,36.843931,172,37,171.657895,36.803468,0,0,171.842105,36.67052,0.147917,0.411111,0.022222,0.000694,0.144444,0,0.100694,2.779343,0.150235,0.004695,0.976526,0,0.680751,0.054054,0.001689,0.351351,0,0.244932,0.03125,6.5,0,4.53125,208,0,145,0,0.697115,0,56,63,3.22
Scalabrino73,0.875,0,3.695652,12,0,0.416667,1,2.382353,5,27.485,17.125,57,6,0.75,0.654965,0.485071,0.83666,0.071429,0,0.071429,0.066667,0,5.684211,0,14,0.714286,28.857143,0,1.5,0,0,0.785714,0.285714,15.357143,15,60,4,77,5,0,222,6,3.605722,298.056005,16,14,14,17,1,1,14,14,16,1,14,1,1,14,14,14,67,15.955882,67,15.882353,67,15.867647,0,0,0,0,0,0,66.882353,15.852941,0.177189,0.219959,0.095723,0,0,0,0.069246,1.241379,0.54023,0,0,0,0.390805,0.435185,0,0,0,0.314815,0,0,0,0.723404,0,0,0,0,0,0,5,6,4.56
Scalabrino74,0.628019,0,2.666667,10,0,1.705314,8,12.406375,45,53.215,4.289855,37,25,1,0.606754,0.453743,0.797724,0.133333,0.0625,0.033333,0.034483,0.766667,5.268456,0.142857,0,1.571429,54.464286,0.035714,5.964286,0.178571,0.066667,2.266667,3.214286,7.107143,9,0,3,127,15,4,238,65,4.702516,2893.113447,32,30,30,31,28,30,1,1,32,30,30,30,30,30,30,30,230,30.930736,230,30.809524,229.90625,30.666667,230,30.926407,0,0,0,0,230,30.831169,0.209557,0.391737,0.089099,0.001493,0,0,0.1777,1.869359,0.425178,0.007126,0,0,0.847981,0.227446,0.003812,0,0,0.453621,0.01676,0,0,1.994413,0,0,119,0,0,0,132,180,1.89
Scalabrino75,0.792208,0,3.535211,9,0,0.480519,4,3.614458,10,50.17,6.974026,37,16,0.888889,0.636209,1,0.636209,0.1,0.205128,0,0.043478,0,7.241379,0,0,0.272727,26.090909,0,2.636364,0,0,0.7,0.454545,2.227273,72,0,3,116,14,0,125,9,4.735831,648.263793,39,30,1,39,1,1,30,30,39,1,30,1,1,23,29,30,118.974359,37.841667,118.846154,37.808333,118.974359,37.825,0,0,118.74359,37.9,0,0,118.897436,37.708333,0.447826,0.273043,0.023478,0,0.109565,0,0.061739,0.609709,0.052427,0,0.24466,0,0.137864,0.085987,0,0.401274,0,0.226115,0,4.666667,0,2.62963,0,0,0,0,0.563492,0,22,24,3.89
Scalabrino76,0.650943,0,6.397849,12,0,0.066038,1,22.247863,60,0,4.226415,37,17,0.586207,0,1,0,0.285714,0.142857,0,0.032258,0,4.649485,0,3.6,0.366667,29.3,0,3.033333,2,0.171429,0.828571,0.6,6.3,16,4,3,47,4,4,189,22,4.595151,1173.777798,35,35,1,35,1,1,1,35,34,1,1,35,35,1,35,34,0,0,47.971429,33.734694,47.828571,34,0,0,48,34,0,0,47.742857,33.244898,0,0.494493,0.047357,0,0.092511,0,0.125551,0,0,0,0,0,0,0.095768,0,0.187082,0,0.253898,0,1.953488,0,2.651163,0,0,0,0,1.357143,0,104,349,4.44
Scalabrino77,0.861702,0,3.833333,10,0,0.031915,1,5.131313,17,0,9,45,15,0.652174,0,1,0,0.230769,0.076923,0.115385,0.04,0,6.985915,0,0,0.208333,28.875,0,3,0.125,0.038462,1.153846,0.875,1.958333,16,0,2,83,12,4,85,9,4.805567,977.670466,26,25,26,26,1,1,1,26,23,1,24,25,26,23,26,26,0,0,85,24.27907,84.923077,24.686047,85,25,85,24.825581,0,0,84.846154,24.546512,0,0.612245,0.028571,0.001361,0.096599,0,0.148299,0,0,0,0,0,0,0.046667,0.002222,0.157778,0,0.242222,0.047619,3.380952,0,5.190476,71,0,109,0,1.535211,0,65,106,4.44
Scalabrino78,0.719512,0,3.763514,14,0,0.554878,4,5.461538,16,69.455,6.060976,38,17,0.666667,0,1,0,0.214286,0.083333,0.392857,0.038462,0,6.008065,0,0.04,0.2,40.92,0,4.96,0.44,0.285714,0.964286,0.84,3.92,35,1,2,143,22,4,200,16,4.827372,976.727656,36,28,28,35,1,1,27,28,35,1,28,28,28,25,28,28,144.972222,34.869863,144.972222,34.794521,144.972222,34.938356,0,0,145,34.849315,0,0,144.888889,34.787671,0.364223,0.255132,0.011144,0,0.237537,0,0.060997,0.700483,0.030596,0,0.652174,0,0.167472,0.043678,0,0.931034,0,0.23908,0,21.315789,0,5.473684,0,0,0,0,0.25679,0,121,174,3.78
Scalabrino79,0.679012,0,5.235849,13,0,0.588477,8,9.503876,28,96.86,5.390947,38,13,0.3125,0,1,0,0.478261,0.214286,0,0.055556,0,4.98,0,0,0.882353,82.411765,0,11.764706,0.058824,0.043478,1.26087,2.764706,10.352941,57,0,2,120,18,4,225,23,4.933676,723.312661,28,22,1,28,1,1,22,19,23,1,23,23,23,19,23,17,122,27,121.928571,26.878049,121.928571,26.95122,0,0,121.964286,26.926829,0,0,121.892857,26.739837,0.170507,0.205645,0.028226,0,0.496544,0,0.050115,1.206081,0.165541,0,2.912162,0,0.293919,0.137255,0,2.414566,0,0.243697,0,17.591837,0,1.77551,0,0,0,0,0.100928,0,167,220,4.33
Scalabrino80,0.790698,0,3.980892,10,0,0.093023,3,3.555556,13,100,9.034884,45,22,0.916667,0,1,0,0.181818,0.222222,0.151515,0.038462,0,6.578512,0,0,0.32,43.4,0,4.84,0.04,0,1.090909,1.28,3.8,23,0,2,113,16,1,148,17,4.857958,1289.232793,36,33,33,36,1,1,26,33,35,1,33,33,1,31,33,33,115,35,114.944444,34.810345,115,34.810345,0,0,114.888889,34.87069,0,0,114.805556,34.784483,0.156644,0.407572,0.022272,0,0.232368,0,0.097996,2.601896,0.14218,0,1.483412,0,0.625592,0.054645,0,0.570128,0,0.240437,0,10.433333,0,4.4,0,0,0,0,0.421725,0,61,103,3.67
Scalabrino81,0.666667,0,4.333333,12,0,0.041667,1,2.615385,7,34.59,5.5,37,7,1,0.85485,1,0.85485,0.090909,0,0,0.083333,0,4.853659,0,0,0.363636,26.727273,0,3.727273,0.181818,0,1,0.545455,3.363636,24,0,2,130,25,2,39,4,4.844475,222.905097,12,11,1,12,1,1,11,11,12,1,11,1,1,11,11,11,133,11,133,10.88806,133,10.828358,0,0,132.916667,10.843284,0,0,132.833333,10.731343,0.06213,0.281065,0.053254,0,0.405325,0,0.085799,4.52381,0.857143,0,6.52381,0,1.380952,0.189474,0,1.442105,0,0.305263,0,7.611111,0,1.611111,0,0,0,0,0.211679,0,3,3,4.33
Scalabrino82,0.776224,0,4.736842,12,0,0.034965,1,6.557047,20,100,7.335664,45,26,0.764706,0,1,0,0.216216,0.052632,0.054054,0.027778,0.027027,5.972973,0,0,0.171429,27.028571,0,3.2,0.114286,0.027027,1.135135,0.971429,2.028571,59,0,2,106,16,3,93,17,4.972632,1490.515863,38,36,37,38,37,1,1,37,34,1,34,36,37,33,37,37,108,37,107.947368,36.522936,107.947368,36.889908,0,0,107.973684,36.807339,0,0,107.815789,36.495413,0.049765,0.540845,0.020657,0,0.120188,0,0.147418,10.867925,0.415094,0,2.415094,0,2.962264,0.038194,0,0.222222,0,0.272569,0,5.818182,0,7.136364,0,0,0,0,1.226563,0,61,101,3.78
